timestamp,action,price,pnl
2022-06-09 15:15:00+05:30,SELL,2197.05,-96.5
2022-06-13 09:50:00+05:30,BUY,2201.95,0.0
2022-06-13 15:15:00+05:30,SELL,2199.5,-93.5
2022-06-14 11:10:00+05:30,BUY,2197.15,0.0
2022-06-14 12:20:00+05:30,SELL,2184.0,-414.5
2022-06-20 13:35:00+05:30,BUY,2196.95,0.0
2022-06-20 15:15:00+05:30,SELL,2193.8,-114.5
2022-06-22 12:35:00+05:30,BUY,2206.95,0.0
2022-06-22 14:20:00+05:30,SELL,2207.8,5.5
2022-06-23 09:35:00+05:30,BUY,2207.6,0.0
2022-06-23 11:00:00+05:30,SELL,2230.0,652.0
2022-06-23 12:55:00+05:30,BUY,2234.7,0.0
2022-06-23 15:15:00+05:30,SELL,2253.95,557.5
2022-06-24 10:20:00+05:30,BUY,2283.9,0.0
2022-06-24 11:55:00+05:30,SELL,2290.2,169.0
2022-06-24 12:35:00+05:30,BUY,2296.65,0.0
2022-06-24 13:15:00+05:30,SELL,2307.95,319.0
2022-06-27 10:00:00+05:30,BUY,2307.8,0.0
2022-06-27 11:50:00+05:30,SELL,2310.8,70.0
2022-06-27 14:25:00+05:30,BUY,2328.15,0.0
2022-06-27 15:15:00+05:30,SELL,2318.85,-299.0
2022-06-28 13:50:00+05:30,BUY,2307.5,0.0
2022-06-28 15:15:00+05:30,SELL,2317.7,286.0
2022-07-01 11:25:00+05:30,BUY,2246.65,0.0
2022-07-01 14:05:00+05:30,SELL,2272.5,755.5
2022-07-07 12:50:00+05:30,BUY,2514.0,0.0
2022-07-07 15:15:00+05:30,SELL,2469.7,-1349.0
2022-07-08 11:35:00+05:30,BUY,2488.2,0.0
2022-07-08 15:15:00+05:30,SELL,2498.0,274.0
2022-07-11 14:05:00+05:30,BUY,2510.0,0.0
2022-07-11 15:15:00+05:30,SELL,2490.5,-605.0
2022-07-14 11:25:00+05:30,BUY,2497.65,0.0
2022-07-14 12:00:00+05:30,SELL,2477.85,-614.0
2022-07-15 13:35:00+05:30,BUY,2546.3,0.0
2022-07-15 15:15:00+05:30,SELL,2567.05,602.5
2022-07-19 13:45:00+05:30,BUY,2556.0,0.0
2022-07-19 15:15:00+05:30,SELL,2567.2,316.0
2022-07-20 12:10:00+05:30,BUY,2605.5,0.0
2022-07-20 15:15:00+05:30,SELL,2603.65,-75.5
2022-07-21 10:10:00+05:30,BUY,2618.3,0.0
2022-07-21 12:10:00+05:30,SELL,2620.0,31.0
2022-07-22 13:40:00+05:30,BUY,2635.55,0.0
2022-07-22 15:15:00+05:30,SELL,2639.9,110.5
2022-07-25 09:35:00+05:30,BUY,2641.95,0.0
2022-07-25 11:45:00+05:30,SELL,2625.45,-515.0
